"subject";"activity";"featDomain";"featAcceleration";"featInstrument";"featJerk";"featMagnitude";"featVariable";"featAxis";"count";"meanValue"
"246";4;"STANDING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";317;-0.732586304826498
"247";4;"STANDING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";317;-0.838833209652997
"248";4;"STANDING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";317;-0.863096864037855
"249";4;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";317;-0.628806379100946
"250";4;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";317;-0.52583456615142
"251";4;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";317;-0.755235428895899
"252";4;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";317;-0.597551324155678
"253";4;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";317;-0.534661524341987
"254";4;"STANDING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";317;-0.708764043722397
"255";4;"STANDING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";317;-0.602098037677603
"256";4;"STANDING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";317;-0.672948341687697
"257";4;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";317;-0.652023078038801
"258";4;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";317;-0.601696223759495
"259";4;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";317;-0.825154871135647
"260";4;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";317;-0.644622004704416
"261";4;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";317;-0.593855151524606
"262";4;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";317;-0.860544668359621
"263";4;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";317;-0.63501900541041
"264";4;"STANDING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";317;-0.666506718936908
"265";5;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";302;-0.0294516873643046
"266";5;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";302;-0.0774316445596026
"267";5;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";302;0.0866267116745033
"268";5;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";302;-0.709955676983444
"269";5;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";302;-0.705638306688742
"270";5;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";302;-0.606589817380795
"271";5;"WALKING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";302;-0.602770284825828
"272";5;"WALKING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";302;-0.664078383532781
"273";5;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";302;-0.103522877147351
"274";5;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";302;-0.0490624519374172
"275";5;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";302;-0.0506258160122517
"276";5;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";302;-0.662581310334437
"277";5;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";302;-0.774114270364238
"278";5;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";302;-0.564680771249007
"279";5;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";302;-0.707383517582782
"280";5;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";302;-0.734187493344371
"281";5;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";302;0.279177960301325
"282";5;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";302;-0.0154833455336192
"283";5;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";302;-0.105661736816887
"284";5;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";302;-0.507691011391722
"285";5;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";302;-0.402724906078146
"286";5;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";302;-0.646443640175497
"287";5;"WALKING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";302;-0.460866415568709
"288";5;"WALKING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";302;-0.52162345171192
"289";5;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";302;0.0841019899622517
"290";5;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";302;0.0017656830384106
"291";5;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";302;-0.0029537113427351
"292";5;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";302;-0.575890535679801
"293";5;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";302;-0.506544358609603
"294";5;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";302;-0.78456199486755
"295";5;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";302;-0.589313870006622
"296";5;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";302;-0.589031268133113
"297";5;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";302;0.698153719072848
"298";5;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";302;0.112313109736755
"299";5;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";302;0.0921607197449904
"300";5;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";302;-0.964629108807947
"301";5;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";302;-0.939973777950331
"302";5;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";302;-0.94207867884106
"303";5;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";302;-0.460866415568709
"304";5;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";302;-0.52162345171192
"305";5;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";302;-0.632239300829801
"306";5;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";302;-0.71706218781457
"307";5;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";302;-0.537329127293278
"308";5;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";302;-0.73573857718543
"309";5;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";302;-0.702290390960265
"310";5;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";302;-0.669353687483444
"311";5;"WALKING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";302;-0.677355755703311
"312";5;"WALKING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";302;-0.715731148145695
"313";5;"WALKING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";302;-0.748829309536424
"314";5;"WALKING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";302;-0.735610602483444
"315";5;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";302;-0.55123770513245
"316";5;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";302;-0.440232431795033
"317";5;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";302;-0.696171811490066
"318";5;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";302;-0.492829885748675
"319";5;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";302;-0.422162171100331
"320";5;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";302;-0.649351210748344
"321";5;"WALKING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";302;-0.528503022745033
"322";5;"WALKING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";302;-0.594259529756954
"323";5;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";302;-0.604769869438742
"324";5;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";302;-0.550991969857417
"325";5;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";302;-0.768762357980132
"326";5;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";302;-0.584013626983444
"327";5;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";302;-0.491500434303907
"328";5;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";302;-0.798835563807947
"329";5;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";302;-0.573176177044172
"330";5;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";302;-0.613485123609272
"331";6;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";325;-0.0433611785374462
"332";6;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";325;-0.0706129097498462
"333";6;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";325;0.0973130293888923
"334";6;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";325;-0.653800660041538
"335";6;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";325;-0.626252072652308
"336";6;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";325;-0.599910232855692
"337";6;"WALKING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";325;-0.549494852037046
"338";6;"WALKING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";325;-0.579837818063692
"339";6;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";325;-0.0829159966093231
"340";6;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";325;-0.0454921005615385
"341";6;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";325;-0.0533610323667692
"342";6;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";325;-0.546009968372308
"343";6;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";325;-0.677635980501539
"344";6;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";325;-0.526908306306892
"345";6;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";325;-0.621936158532308
"346";6;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";325;-0.644474485460492
"347";6;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";325;0.272376614181538
"348";6;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";325;-0.0175697042641846
"349";6;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";325;-0.11599454136
"350";6;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";325;-0.505086085072062
"351";6;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";325;-0.368403670137262
"352";6;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";325;-0.672512004586708
"353";6;"WALKING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";325;-0.464770006998123
"354";6;"WALKING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";325;-0.483790606354154
"355";6;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";325;0.0813833604034769
"356";6;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";325;0.000479281129661539
"357";6;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";325;-0.00225896302076923
"358";6;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";325;-0.531468310262154
"359";6;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";325;-0.454437496885815
"360";6;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";325;-0.738955207627692
"361";6;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";325;-0.551413652396923
"362";6;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";325;-0.502935062310769
"363";6;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";325;0.688702063569231
"364";6;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";325;0.0162055455953846
"365";6;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";325;0.0475199990906462
"366";6;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";325;-0.958898709015385
"367";6;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";325;-0.9509348864
"368";6;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";325;-0.937910223507692
"369";6;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";325;-0.464770006998123
"370";6;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";325;-0.483790606354154
"371";6;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";325;-0.537201442069846
"372";6;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";325;-0.621188724858462
"373";6;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";325;-0.507604207506462
"374";6;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";325;-0.692862440004
"375";6;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";325;-0.633236229753846
"376";6;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";325;-0.67302031484
"377";6;"WALKING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";325;-0.579130051151385
"378";6;"WALKING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";325;-0.657368673849846
"379";6;"WALKING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";325;-0.651886909221538
"380";6;"WALKING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";325;-0.660175875210246
"381";6;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";325;-0.506174926221538
"382";6;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";325;-0.392041410138769
"383";6;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";325;-0.683725945015385
"384";6;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";325;-0.506680276530492
"385";6;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";325;-0.396677793847908
"386";6;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";325;-0.694365207233846
"387";6;"WALKING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";325;-0.473974924380431
"388";6;"WALKING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";325;-0.570910289993846
"389";6;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";325;-0.549394273848923
"390";6;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";325;-0.503558973703692
"391";6;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";325;-0.720867157741538
"392";6;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";325;-0.555346159400332
"393";6;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";325;-0.437837459287385
"394";6;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";325;-0.755751144098462
"395";6;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";325;-0.494882316238462
"396";6;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";325;-0.516711262173969
"397";7;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";308;-0.0518716929407792
"398";7;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";308;-0.0646077113078896
"399";7;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";308;0.0977671721406169
"400";7;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";308;-0.687155474097403
"401";7;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";308;-0.652408657909091
"402";7;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";308;-0.663340760331169
"403";7;"WALKING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";308;-0.581899897967532
"404";7;"WALKING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";308;-0.598670795839286
"405";7;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";308;-0.0942037376182662
"406";7;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";308;-0.0414401406082792
"407";7;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";308;-0.0610307928148701
"408";7;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";308;-0.701731200484416
"409";7;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";308;-0.674920114957468
"410";7;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";308;-0.750808705594156
"411";7;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";308;-0.713191348337662
"412";7;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";308;-0.658017844948377
"413";7;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";308;0.270211697814935
"414";7;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";308;-0.0187904887668182
"415";7;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";308;-0.112492375388312
"416";7;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";308;-0.577518324748052
"417";7;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";308;-0.546403365345779
"418";7;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";308;-0.456473642256981
"419";7;"WALKING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";308;-0.511312036747403
"420";7;"WALKING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";308;-0.510669879158539
"421";7;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";308;0.0831829573168831
"422";7;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";308;0.00760909767418831
"423";7;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";308;-0.00791725696048701
"424";7;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";308;-0.615131377408279
"425";7;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";308;-0.622997416262013
"426";7;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";308;-0.664336860544416
"427";7;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";308;-0.622815767680292
"428";7;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";308;-0.550560230585714
"429";7;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";308;0.681289120844156
"430";7;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";308;-0.0420221452496753
"431";7;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";308;0.0342160711928604
"432";7;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";308;-0.956538178587662
"433";7;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";308;-0.955312554090909
"434";7;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";308;-0.923304724090909
"435";7;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";308;-0.511312036747403
"436";7;"WALKING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";308;-0.510669879158539
"437";7;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";308;-0.643767578493507
"438";7;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";308;-0.630419275006169
"439";7;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";308;-0.655083354905844
"440";7;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";308;-0.703883646896104
"441";7;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";308;-0.671161922837662
"442";7;"WALKING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";308;-0.698949518905844
"443";7;"WALKING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";308;-0.628877272791136
"444";7;"WALKING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";308;-0.650923648207792
"445";7;"WALKING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";308;-0.668879188156396
"446";7;"WALKING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";308;-0.668963362464935
"447";7;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";308;-0.593011288564935
"448";7;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";308;-0.563547785174026
"449";7;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";308;-0.531005941495552
"450";7;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";308;-0.572347541484091
"451";7;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";308;-0.567046977262987
"452";7;"WALKING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";308;-0.460792123277305
"453";7;"WALKING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";308;-0.518323878824675
"454";7;"WALKING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";308;-0.583819796092208
"455";7;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";308;-0.637521940243831
"456";7;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";308;-0.641687333850227
"457";7;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";308;-0.642515716574286
"458";7;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";308;-0.626785744584416
"459";7;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";308;-0.62853163071948
"460";7;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";308;-0.684856438953896
"461";7;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";308;-0.553360009658182
"462";7;"WALKING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";308;-0.550683254908442
"463";8;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";99;-0.0246599261523232
"464";8;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";99;-0.0744394650058586
"465";8;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";99;0.0811768351261616
"466";8;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";99;-0.722590642727273
"467";8;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";99;-0.737675052783838
"468";8;"WALKING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";99;-0.758998747676768
"469";8;"WALKING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";99;-0.663265892582828
"470";8;"WALKING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";99;-0.72093816099596
"471";8;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";99;-0.107118837989899
"472";8;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";99;-0.036876527389899
"473";8;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";99;-0.0602582019292929
"474";8;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";99;-0.735883130212121
"475";8;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";99;-0.817212596262626
"476";8;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";99;-0.821631316060606
"477";8;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";99;-0.790885296565657
"478";8;"WALKING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";99;-0.825828347373737
"479";8;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";99;0.278268887727273
"480";8;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";99;-0.0144537072594949
"481";8;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";99;-0.109006309141414
"482";8;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";99;-0.74865488820202
"483";8;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";99;-0.563450610434343
"484";8;"WALKING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";99;-0.764554510484848
"485";8;"WALKING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";99;-0.684607146515152
"486";8;"WALKING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";99;-0.71328703040404
"487";8;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";99;0.0686095366464646
"488";8;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";99;0.00496415698757576
"489";8;"WALKING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";99;-0.0110211649991919
